desc: I1 cache:         32768 B, 64 B, 8-way associative
desc: D1 cache:         32768 B, 64 B, 8-way associative
desc: LL cache:         16777216 B, 64 B, 16-way associative
cmd: ./stencil_parallel -x 512 -y 512 -o 0 -v 0 -n 100
events: Ir I1mr ILmr Dr D1mr DLmr Dw D1mw DLmw Bc Bcm Bi Bim
0 105 6 6 32 6 0 21 3 3 14 7 7 7
fn=ompi_mpiinfo_init_env
0 132 12 11 25 6 0 29 1 0 16 5 0 0
fn=ompi_mtl_base_close
0 7 2 2 3 2 0 2 1 1 0 0 0 0
fn=ompi_op_base_find_available
0 50 5 5 17 6 0 9 0 0 7 4 1 1
fn=ompi_op_base_op_select
0 29645 34 34 7517 144 38 6253 0 0 5686 252 62 6
fn=ompi_op_construct
0 2865 1 1 60 2 0 2670 330 308 2580 69 0 0
fn=ompi_op_destruct
0 17970 8 7 5663 222 110 3434 135 73 4064 36 0 0
fn=ompi_op_finalize
0 231 13 13 91 35 8 22 0 0 34 6 16 16
fn=ompi_op_init
0 647 51 51 205 29 3 149 29 18 91 33 16 15
fn=ompi_osc_base_finalize
0 121 3 3 54 9 0 24 1 0 16 8 6 4
fn=ompi_osc_base_find_available
0 107 6 6 41 12 0 19 0 0 13 5 5 5
fn=ompi_osc_rdma_component_finalize
0 90 6 6 30 5 0 9 0 0 13 6 6 5
fn=ompi_osc_rdma_component_init
0 174 12 12 47 14 0 44 2 0 22 10 8 8
fn=ompi_osc_rdma_component_register
0 277 21 19 28 3 0 106 4 2 3 1 0 0
fn=ompi_pml_v_output_close
0 7 1 1 4 1 0 3 0 0 0 0 0 0
fn=ompi_pml_v_output_open
0 66 5 5 17 8 0 17 2 1 7 2 1 1
fn=ompi_proc_all
0 44 4 4 14 3 0 11 1 0 4 1 0 0
fn=ompi_proc_allocate.isra.0
0 73 5 5 20 6 0 22 1 0 6 2 3 3
fn=ompi_proc_complete_init
0 119 11 11 27 9 0 29 0 0 13 7 0 0
fn=ompi_proc_complete_init_single
0 6 1 0 4 2 0 0 0 0 1 1 0 0
fn=ompi_proc_construct
0 15 1 1 7 5 0 5 0 0 1 1 0 0
fn=ompi_proc_destruct
0 53 4 4 21 4 0 12 0 0 4 1 1 1
fn=ompi_proc_finalize
0 96 6 5 30 9 3 13 0 0 14 5 6 6
fn=ompi_proc_get_allocated
0 142 10 4 32 10 0 30 1 0 14 5 0 0
fn=ompi_proc_init
0 95 6 6 36 12 0 20 4 4 11 4 3 3
fn=ompi_proc_lookup
0 15 2 1 2 0 0 3 0 0 1 1 0 0
fn=ompi_proc_self
0 19 2 2 8 4 0 5 0 0 2 0 0 0
fn=ompi_proc_world_size
0 3 1 1 3 2 0 0 0 0 0 0 0 0
fn=ompi_request_construct
0 2475 12 2 275 0 0 1925 514 498 0 0 0 0
fn=ompi_request_default_wait_all
0 32100 16 16 7600 600 0 1700 99 0 5700 270 0 0
fn=ompi_request_destruct
0 267 3 0 267 0 0 0 0 0 0 0 0 0
fn=ompi_request_empty_free
0 12 1 1 6 1 0 3 0 0 0 0 0 0
fn=ompi_request_finalize
0 78 5 4 23 9 0 14 1 0 10 4 5 5
fn=ompi_request_init
0 138 9 9 36 9 0 45 4 1 14 6 5 5
fn=ompi_request_wait_completion
0 66 8 4 32 3 0 16 0 0 12 4 0 0
fn=ompi_rte_breakpoint
0 78 10 4 16 7 0 22 2 0 4 1 0 0
fn=ompi_rte_compare_name_fields
0 96 4 2 12 0 0 0 0 0 32 8 0 0
fn=ompi_rte_finalize
0 57 8 6 15 5 0 17 0 0 11 6 0 0
fn=ompi_rte_init
0 891 98 81 144 23 0 229 27 2 92 46 0 0
fn=ompi_rte_wait_for_debugger
0 24 4 2 0 0 0 4 0 0 4 3 0 0
fn=ompi_set_group_rank
0 16 2 1 4 0 0 2 0 0 4 2 0 0
fn=ompi_win_construct
0 44 4 4 16 1 0 15 2 2 4 1 1 1
fn=ompi_win_destruct
0 47 5 5 19 5 0 6 0 0 9 6 1 1
fn=ompi_win_finalize
0 149 9 9 52 20 1 17 0 0 29 8 5 5
fn=ompi_win_init
0 100 7 7 28 7 0 22 2 2 12 6 3 3
fn=ompi_win_set_name
0 17 2 2 6 0 0 3 0 0 2 1 0 0
fn=opal_accelerator_base_frame_open
0 3 0 0 1 0 0 0 0 0 0 0 0 0
fn=opal_accelerator_base_frame_register
0 2 1 1 1 0 0 0 0 0 0 0 0 0
fn=opal_accelerator_base_select
0 325 20 20 135 8 1 95 8 8 72 21 9 9
fn=opal_arch_checkmask
0 32 1 0 8 0 0 0 0 0 4 4 0 0
fn=opal_arch_init
0 4 1 1 2 1 0 1 0 0 0 0 0 0
fn=opal_arch_set_fortran_logical_size
0 10 2 2 3 2 0 0 0 0 3 3 0 0
fn=opal_argv_append
0 1121 14 1 295 0 0 354 0 0 59 6 0 0
fn=opal_argv_append_nosize
0 2405 48 3 604 1 0 693 2 0 189 37 0 0
fn=opal_argv_append_unique_nosize
0 133 2 2 35 2 0 28 0 0 15 7 0 0
fn=opal_argv_count
0 1878 15 1 524 0 0 0 0 0 524 154 0 0
fn=opal_argv_free
0 720 20 1 141 5 1 111 0 0 116 49 0 0
fn=opal_argv_join
0 1532 20 4 240 3 0 209 2 0 322 101 0 0
fn=opal_argv_join_range
0 264 5 5 40 1 0 37 0 0 56 22 0 0
fn=opal_argv_split
0 50 16 1 0 0 0 0 0 0 0 0 0 0
fn=opal_argv_split_inter
0 5763 76 6 833 7 0 352 5 0 1399 201 0 0
fn=opal_asprintf
0 2176 87 3 128 0 0 1152 0 0 128 43 0 0
fn=opal_basename
0 128 4 4 25 0 0 7 0 0 44 6 0 0
fn=opal_bitmap_clear_all_bits
0 11 1 1 3 0 0 1 0 0 1 0 0 0
fn=opal_bitmap_clear_bit
0 18 2 2 4 2 0 0 0 0 3 1 0 0
fn=opal_bitmap_construct
0 4 1 1 2 1 0 2 0 0 0 0 0 0
fn=opal_bitmap_find_and_set_first_unset_bit
0 97 3 3 9 2 0 3 1 0 18 7 0 0
fn=opal_bitmap_init
0 26 2 2 4 0 0 5 0 0 5 2 0 0
fn=opal_bitmap_set_bit
0 403 1 1 117 0 0 52 0 0 52 6 0 0
fn=opal_bitmap_set_max_size
0 8 1 1 1 0 0 1 0 0 1 1 0 0
fn=opal_callback_list_item_destruct
0 58 3 2 26 2 1 12 0 0 8 3 0 0
fn=opal_class_finalize
0 551 3 3 87 13 0 84 0 0 147 2 0 0
fn=opal_class_initialize
0 9347 151 8 2394 98 1 1601 47 0 1197 323 0 0
fn=opal_cleanup_fn_item_construct
0 34 10 0 34 0 0 0 0 0 0 0 0 0
fn=opal_cleanup_fn_item_destruct
0 34 3 0 34 0 0 0 0 0 0 0 0 0
fn=opal_common_ucx_del_procs
0 6 2 2 1 0 0 2 0 0 0 0 0 0
fn=opal_common_ucx_del_procs_nofence
0 60 6 6 13 2 0 14 0 0 6 2 0 0
fn=opal_common_ucx_mca_deregister
0 15 3 2 8 3 0 3 0 0 2 1 0 0
fn=opal_common_ucx_mca_fence_complete_cb
0 2 0 0 1 0 0 1 0 0 0 0 0 0
fn=opal_common_ucx_mca_pmix_fence
0 263790 3 3 48007 1 0 24006 0 0 48002 251 0 0
fn=opal_common_ucx_mca_proc_added
0 19 3 3 6 3 1 3 0 0 3 1 0 0
fn=opal_common_ucx_mca_register
0 51 6 4 13 4 0 12 0 0 6 2 0 0
fn=opal_common_ucx_mca_var_register
0 320 21 11 36 6 1 108 0 0 10 5 0 0
fn=opal_common_ucx_mem_release_cb
0 1 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_common_ucx_support_level
0 963 15 15 130 8 0 135 4 0 182 29 0 0
fn=opal_common_ucx_thread_mode
0 15 1 1 3 0 0 2 0 0 3 2 0 0
fn=opal_common_ucx_wait_all_requests
0 23 3 3 9 0 0 6 0 0 2 0 0 0
fn=opal_common_ucx_wpool_allocate
0 3 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_common_ucx_wpool_free
0 1 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_cond_broadcast
0 20 0 0 4 0 0 4 0 0 0 0 0 0
fn=opal_cond_destroy
0 20 4 1 4 0 0 4 0 0 0 0 0 0
fn=opal_cond_init
0 28 2 1 4 0 0 4 0 0 4 0 0 0
fn=opal_cond_wait
0 18 0 0 3 0 0 3 0 0 0 0 0 0
fn=opal_condition_construct
0 72 7 0 24 0 0 48 0 0 0 0 0 0
fn=opal_condition_destruct
0 22 5 1 22 0 0 0 0 0 0 0 0 0
fn=opal_convertor_construct
0 1562 3 1 426 4 0 852 336 336 0 0 0 0
fn=opal_convertor_create
0 84 3 3 26 2 1 25 0 0 8 4 2 1
fn=opal_convertor_destroy_masters
0 44 3 3 16 7 1 11 0 0 7 3 0 0
fn=opal_convertor_destruct
0 1170 3 1 390 130 2 520 66 1 130 0 0 0
fn=opal_convertor_find_or_create_master
0 784 11 11 219 12 4 80 11 0 152 40 0 0
fn=opal_cstring_create
0 403 6 2 62 0 0 93 0 0 31 1 0 0
fn=opal_cstring_create_l
0 1522 12 4 372 8 0 311 0 0 155 18 31 3
fn=opal_cstring_ctor
0 93 3 1 31 0 0 62 1 0 0 0 0 0
fn=opal_cstring_to_bool
0 2 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_datatype_accelerator_memcpy.isra.0
0 175 6 3 45 3 1 40 0 0 10 4 10 2
fn=opal_datatype_add
0 2636 16 16 689 9 8 350 0 0 366 52 0 0
fn=opal_datatype_commit
0 2279 32 32 702 7 0 642 7 0 191 44 0 0
fn=opal_datatype_construct
0 198 2 2 22 1 1 154 0 0 0 0 0 0
fn=opal_datatype_copy_content_same_ddt
0 85 5 2 20 0 0 0 0 0 10 2 5 2
fn=opal_datatype_create_desc
0 187 2 2 22 0 0 55 0 0 11 2 0 0
fn=opal_datatype_destruct
0 176 3 3 66 0 0 22 0 0 44 3 0 0
fn=opal_datatype_finalize
0 16 1 1 8 2 0 8 0 0 0 0 0 0
fn=opal_datatype_init
0 1570 10 5 732 110 0 534 42 21 50 18 0 0
fn=opal_datatype_register_params
0 2 0 0 1 0 0 0 0 0 0 0 0 0
fn=opal_deregister_params
0 2 1 1 1 0 0 1 0 0 0 0 0 0
fn=opal_deregister_util_params
0 14 2 2 6 3 1 8 0 0 0 0 0 0
fn=opal_dl_base_open
0 3 1 1 1 1 0 0 0 0 0 0 0 0
fn=opal_dl_base_select
0 21 1 1 7 1 0 5 2 0 1 0 0 0
fn=opal_dl_foreachfile
0 16 1 1 6 1 0 0 0 0 4 1 2 1
fn=opal_error_register
0 32 4 4 7 1 1 11 0 0 1 0 0 0
fn=opal_ethtool_get_speed
0 96 4 3 12 0 0 30 0 0 6 2 0 0
fn=opal_event_base_create
0 9 0 0 3 0 0 2 0 0 1 0 0 0
fn=opal_event_finalize
0 2 1 1 1 0 0 0 0 0 0 0 0 0
fn=opal_event_init
0 122 6 6 27 2 0 25 0 0 18 8 0 0
fn=opal_event_register_params
0 93 6 6 9 1 0 29 0 0 3 0 0 0
fn=opal_finalize
0 37 3 2 12 6 3 9 0 0 4 3 2 2
fn=opal_finalize_append_cleanup
0 2042 61 3 578 95 0 579 11 0 170 8 68 68
fn=opal_finalize_cleanup_domain
0 1618 20 5 618 53 11 296 31 14 208 43 102 102
fn=opal_finalize_domain_construct
0 8 1 1 4 0 0 4 2 1 0 0 0 0
fn=opal_finalize_domain_destruct
0 21 2 0 9 2 1 9 0 0 0 0 0 0
fn=opal_finalize_domain_init
0 68 5 2 16 0 0 20 0 0 4 0 0 0
fn=opal_finalize_set_domain
0 8 0 0 4 0 0 4 0 0 0 0 0 0
fn=opal_finalize_util
0 55 2 2 20 10 2 14 0 0 5 3 2 2
fn=opal_free_list_allocation_release
0 279 5 1 90 29 4 36 0 0 36 9 18 5
fn=opal_free_list_construct
0 1865 45 7 598 63 1 507 78 71 207 24 69 20
fn=opal_free_list_destruct
0 13086 38 7 3978 591 95 2382 102 0 2334 98 915 728
fn=opal_free_list_grow_st
0 21975 73 13 6952 30 0 3801 534 505 3643 138 928 791
fn=opal_free_list_init
0 1017 36 6 348 48 0 306 12 0 103 49 0 0
fn=opal_getcwd
0 59 4 4 9 2 0 11 1 0 9 2 0 0
fn=opal_getpagesize
0 73 4 1 34 4 0 2 0 0 17 1 0 0
fn=opal_hash_destruct_elt_ptr
0 5803 3 1 829 0 0 1658 70 33 829 0 0 0
fn=opal_hash_hash_elt_uint32
0 38 1 1 38 0 0 0 0 0 0 0 0 0
fn=opal_hash_table_construct
0 184 18 2 23 0 0 115 13 6 0 0 0 0
fn=opal_hash_table_destruct
0 126 5 1 42 0 0 42 0 0 0 0 0 0
fn=opal_hash_table_get_first_key_ptr
0 27 3 1 0 0 0 0 0 0 0 0 0 0
fn=opal_hash_table_get_first_key_uint32
0 3 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_hash_table_get_next_key_ptr
0 4479 10 1 658 311 139 12 0 0 1243 40 0 0
fn=opal_hash_table_get_next_key_uint32
0 2130 4 2 326 141 0 24 0 0 564 34 0 0
fn=opal_hash_table_get_value_ptr
0 560278 67 4 86352 1318 85 24359 189 0 65176 4893 0 0
fn=opal_hash_table_get_value_uint32
0 1504 10 1 378 30 2 121 3 1 189 30 0 0
fn=opal_hash_table_init
0 115 8 1 0 0 0 0 0 0 0 0 0 0
fn=opal_hash_table_init2
0 1173 25 3 138 4 0 253 8 0 23 3 0 0
fn=opal_hash_table_remove_all
0 114729 10 1 31164 2125 1500 20535 2288 1182 21279 1018 828 3
fn=opal_hash_table_remove_elt_at
0 741 9 2 187 8 2 80 0 0 97 19 20 2
fn=opal_hash_table_remove_value_ptr
0 114 4 4 19 2 0 8 0 0 13 7 0 0
fn=opal_hash_table_remove_value_uint32
0 180 4 2 36 0 0 9 0 0 27 4 0 0
fn=opal_hash_table_set_value_ptr
0 208721 76 5 32190 1 0 14099 69 4 23212 1097 0 0
fn=opal_hash_table_set_value_uint32
0 784 10 3 168 10 0 140 0 0 84 23 0 0
fn=opal_home_directory
0 6 3 1 0 0 0 0 0 0 0 0 0 0
fn=opal_hwloc_base_close
0 68 5 5 24 12 3 15 1 0 9 4 0 0
fn=opal_hwloc_base_get_obj_by_type
0 3870 2 2 774 0 0 903 0 0 387 5 0 0
fn=opal_hwloc_base_get_topology
0 2688 31 24 418 270 0 192 5 0 409 12 0 0
fn=opal_hwloc_base_open
0 12 1 1 4 2 0 2 0 0 1 1 0 0
fn=opal_hwloc_base_register
0 43 4 4 11 1 0 13 1 1 2 1 0 0
fn=opal_if_base_open
0 32 3 3 13 3 1 7 0 0 4 1 1 1
fn=opal_if_base_register
0 33 2 2 5 1 0 13 1 1 0 0 0 0
fn=opal_if_construct
0 190 4 2 5 0 0 125 0 0 80 28 0 0
fn=opal_ifbegin
0 12 0 0 8 1 0 0 0 0 2 0 0 0
fn=opal_ifcount
0 3 1 1 3 1 0 0 0 0 0 0 0 0
fn=opal_ifindextoaddr
0 150 2 2 69 6 0 51 0 0 63 20 0 0
fn=opal_ifindextokindex
0 42 1 1 21 0 0 0 0 0 12 4 0 0
fn=opal_ifindextoname
0 16 2 2 4 0 0 1 0 0 2 0 0 0
fn=opal_ifkindextoname
0 69 5 2 18 2 0 3 0 0 12 5 0 0
fn=opal_ifnext
0 128 2 2 46 5 0 0 0 0 34 19 0 0
fn=opal_info_dup
0 6 1 0 1 0 0 1 0 0 0 0 0 0
fn=opal_info_dup_impl.isra.0
0 25 3 3 10 1 1 8 0 0 2 1 0 0
fn=opal_info_get
0 122 5 5 38 0 0 27 0 0 14 10 0 0
fn=opal_info_set
0 280 4 2 98 2 0 56 0 0 28 7 0 0
fn=opal_info_set_nolock
0 1685 16 8 456 8 0 376 0 0 232 45 28 28
fn=opal_infosubscribe_subscribe
0 327 14 14 90 8 0 81 0 0 35 16 8 6
fn=opal_init
0 121 15 10 22 10 0 31 1 0 21 6 2 1
fn=opal_init_gethostname
0 38 4 4 7 1 0 10 1 1 4 2 0 0
fn=opal_init_psm
0 25 3 2 4 0 0 5 0 0 2 1 0 0
fn=opal_init_util
0 123 13 8 24 9 0 33 1 0 18 5 2 2
fn=opal_install_dirs_expand_internal
0 7239 34 34 248 0 0 1252 0 0 1243 131 0 0
fn=opal_install_dirs_expand_setup
0 34 0 0 0 0 0 0 0 0 0 0 0 0
fn=opal_installdirs_base_close
0 61 3 3 20 4 2 35 0 0 17 3 0 0
fn=opal_installdirs_base_open
0 263 16 16 78 6 2 55 0 0 56 32 0 0
fn=opal_lifo_construct
0 713 20 3 253 24 0 207 10 10 69 21 23 8
fn=opal_list_construct
0 860 27 2 172 0 0 516 76 45 0 0 0 0
fn=opal_list_destruct
0 755 4 0 151 0 0 453 33 21 0 0 0 0
fn=opal_list_item_construct
0 2988 12 0 747 0 0 2241 14 13 0 0 0 0
fn=opal_list_item_destruct
0 695 5 0 695 0 0 0 0 0 0 0 0 0
fn=opal_list_sort
0 1020 29 6 288 1 0 246 0 0 78 10 0 0
fn=opal_malloc_init
0 1 1 1 1 0 0 0 0 0 0 0 0 0
fn=opal_mem_hooks_finalize
0 68 5 5 26 4 1 11 1 1 11 3 2 1
fn=opal_mem_hooks_init
0 35 4 4 12 5 0 9 2 0 4 1 1 1
fn=opal_mem_hooks_register_release
0 65 6 6 20 3 0 18 0 0 8 2 1 1
fn=opal_mem_hooks_release_hook
0 53 8 4 19 6 0 9 0 0 7 4 1 1
fn=opal_mem_hooks_set_support
0 2 1 0 1 0 0 1 1 0 0 0 0 0
fn=opal_mem_hooks_support_level
0 4 2 1 4 1 0 0 0 0 0 0 0 0
fn=opal_mem_hooks_unregister_release
0 100 4 2 30 6 0 15 0 0 15 7 0 0
fn=opal_memchecker_base_isaddressable
0 9 0 0 9 0 0 0 0 0 0 0 3 1
fn=opal_memchecker_base_isdefined
0 12 1 1 12 0 0 0 0 0 0 0 4 1
fn=opal_memchecker_base_runindebugger
0 21 2 1 21 7 1 0 0 0 0 0 7 1
fn=opal_memchecker_base_select
0 26 3 2 9 6 0 7 0 0 2 0 1 1
fn=opal_memchecker_valgrind_component_query
0 7 1 1 3 2 0 2 0 0 0 0 0 0
fn=opal_memory_base_open
0 53 5 5 21 3 0 10 1 0 7 3 1 1
fn=opal_net_finalize
0 6 1 1 2 1 0 2 0 0 0 0 0 0
fn=opal_net_init
0 229 8 8 62 2 0 32 1 1 27 8 0 0
fn=opal_net_prefix2netmask
0 27 1 1 3 0 0 0 0 0 0 0 0 0
fn=opal_net_samenetwork
0 75 2 2 21 0 0 9 0 0 6 4 0 0
fn=opal_os_path
0 205 12 12 26 0 0 32 0 0 28 16 0 0
fn=opal_output_check_verbosity
0 2108 33 1 524 3 0 0 0 0 518 170 0 0
fn=opal_output_close
0 1782 21 5 343 266 0 28 0 0 575 48 0 0
fn=opal_output_finalize
0 55 5 5 17 4 3 13 0 0 7 3 2 2
fn=opal_output_get_verbosity
0 4 2 1 1 0 0 0 0 0 1 1 0 0
fn=opal_output_init
0 651 26 26 27 7 2 416 81 81 18 11 2 2
fn=opal_output_open
0 18 5 1 0 0 0 0 0 0 0 0 0 0
fn=opal_output_register_pmix_cleanup_fn
0 405 3 3 72 64 0 5 1 0 130 6 0 0
fn=opal_output_reopen
0 1 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_output_set_verbosity
0 24 4 2 3 0 0 3 0 0 3 1 0 0
fn=opal_patcher_base_select
0 69 5 5 25 3 0 12 2 1 8 3 2 2
fn=opal_pmix_base_frame_close
0 3 1 1 1 1 1 0 0 0 0 0 0 0
fn=opal_pmix_base_frame_open
0 17 2 2 9 6 0 5 1 0 0 0 0 0
fn=opal_pmix_base_frame_register
0 60 4 4 7 3 0 27 2 2 0 0 0 0
fn=opal_pmix_convert_jobid
0 609 78 2 145 53 0 116 1 0 58 1 0 0
fn=opal_pmix_convert_nspace
0 303 9 9 37 5 0 20 1 0 29 11 1 1
fn=opal_pmix_convert_status
0 13 2 2 2 1 1 0 0 0 3 1 1 1
fn=opal_pmix_finalize_nspace_tracker
0 62 5 4 23 9 3 9 0 0 9 4 2 2
fn=opal_pmix_setup_nspace_tracker
0 2487 14 14 274 7 0 281 1 0 486 31 3 3
fn=opal_pointer_array_add
0 62875 476 7 15533 121 0 5189 146 0 8605 1594 0 0
fn=opal_pointer_array_construct
0 627 23 3 228 37 1 171 8 5 57 15 19 14
fn=opal_pointer_array_destruct
0 527 10 1 153 15 1 136 2 1 68 14 17 6
fn=opal_pointer_array_init
0 660 14 3 75 0 0 180 0 0 60 8 0 0
fn=opal_pointer_array_set_item
0 22287 48 9 5821 55 18 1873 1 0 3594 426 0 0
fn=opal_pointer_array_test_and_set_item
0 220 14 6 54 4 0 18 0 0 36 14 0 0
fn=opal_proc_construct
0 10 2 2 5 4 0 4 0 0 0 0 0 0
fn=opal_proc_destruct
0 7 1 0 3 2 0 3 0 0 0 0 0 0
fn=opal_proc_local_get
0 36 5 2 36 5 0 0 0 0 0 0 0 0
fn=opal_proc_local_set
0 62 8 6 20 4 0 12 0 0 10 4 0 0
fn=opal_proc_table_construct
0 2 1 1 1 0 0 1 0 0 0 0 0 0
fn=opal_proc_table_destruct
0 1 1 1 1 0 0 0 0 0 0 0 0 0
fn=opal_proc_table_init
0 13 1 1 3 0 0 4 0 0 1 1 0 0
fn=opal_proc_table_remove_value
0 20 2 2 5 0 0 5 0 0 1 0 0 0
fn=opal_progress
0 10733 31 4 3495 31 0 1281 0 0 1497 60 501 500
fn=opal_progress_event_users_decrement
0 2 0 0 3 0 0 0 0 0 1 0 0 0
fn=opal_progress_event_users_increment
0 4 1 1 5 0 0 0 0 0 1 0 0 0
fn=opal_progress_events.isra.0
0 743 9 2 317 24 0 109 0 0 132 11 33 1
fn=opal_progress_finalize
0 18 3 3 4 2 0 9 0 0 1 0 0 0
fn=opal_progress_init
0 128 5 5 33 0 0 26 2 0 17 13 0 0
fn=opal_progress_register
0 192 23 6 53 9 0 24 3 0 26 10 0 0
fn=opal_progress_set_event_flag
0 12 3 0 8 2 0 4 0 0 0 0 0 0
fn=opal_progress_set_event_poll_rate
0 18 1 1 5 2 0 7 1 0 0 0 1 1
fn=opal_progress_set_yield_when_idle
0 5 1 0 3 0 0 1 0 0 0 0 0 0
fn=opal_progress_unregister
0 124 12 4 23 1 0 9 0 0 25 11 0 0
fn=opal_rb_tree_construct
0 52 3 3 14 3 1 17 1 1 4 2 2 2
fn=opal_rb_tree_destroy
0 41 6 6 17 2 1 8 2 1 6 3 0 0
fn=opal_rb_tree_destruct
0 24 2 2 8 1 0 4 0 0 3 1 1 1
fn=opal_rb_tree_init
0 66 8 8 24 1 0 23 2 2 5 0 0 0
fn=opal_reachable_base_frame_close
0 3 1 1 1 1 0 0 0 0 0 0 0 0
fn=opal_reachable_base_frame_open
0 3 0 0 1 0 0 0 0 0 0 0 0 0
fn=opal_reachable_base_frame_register
0 2 1 1 1 0 0 0 0 0 0 0 0 0
fn=opal_reachable_base_select
0 22 2 2 8 3 0 6 0 0 1 0 1 1
fn=opal_register_params
0 11 2 2 2 1 0 2 0 0 1 1 0 0
fn=opal_register_util_params
0 617 36 36 83 15 0 196 4 1 51 16 0 0
fn=opal_setenv
0 184 14 7 52 0 0 40 1 0 20 6 0 0
fn=opal_shmem_base_close
0 18 2 2 7 5 1 5 0 0 2 1 1 1
fn=opal_shmem_base_register
0 19 2 2 3 2 0 6 1 1 0 0 0 0
fn=opal_shmem_base_runtime_query.constprop.0
0 141 8 8 53 15 0 26 0 0 23 11 3 3
fn=opal_shmem_base_select
0 15 1 1 3 0 0 3 0 0 2 0 1 1
fn=opal_shmem_posix_shm_open
0 39 4 4 7 0 0 8 0 0 2 0 0 0
fn=opal_show_help_finalize
0 11 2 2 3 2 2 4 0 0 1 0 0 0
fn=opal_show_help_init
0 56 4 4 12 4 0 18 3 0 3 1 1 1
fn=opal_snprintf
0 32 3 2 2 0 0 16 0 0 2 1 0 0
fn=opal_srand
0 52066 4 4 193 1 0 257 18 17 4159 156 0 0
fn=opal_str_to_bool
0 12 1 0 4 0 0 2 0 0 0 0 0 0
fn=opal_str_to_bool_impl
0 141 6 3 21 3 0 25 0 0 20 7 0 0
fn=opal_string_copy
0 41601 31 2 5369 80 77 5191 4 3 10347 281 0 0
fn=opal_thread_construct
0 3 2 2 1 0 0 2 0 0 0 0 0 0
fn=opal_thread_get_self
0 35 3 3 11 4 0 9 0 0 4 0 1 1
fn=opal_thread_set_main
0 1 0 0 1 0 0 0 0 0 0 0 0 0
fn=opal_threads_pthreads_open
0 2 1 0 1 0 0 0 0 0 0 0 0 0
fn=opal_threads_pthreads_register
0 2 1 1 1 1 0 0 0 0 0 0 0 0
fn=opal_threads_pthreads_yield_init
0 83 7 7 20 5 4 19 0 0 6 1 0 0
fn=opal_timer_base_close
0 2 1 1 1 0 0 0 0 0 0 0 0 0
fn=opal_timer_base_get_freq
0 2 1 1 2 1 0 0 0 0 0 0 0 0
fn=opal_timer_base_open
0 8 1 0 2 1 0 1 0 0 0 0 0 0
fn=opal_timer_linux_find_freq
0 28986 11 11 3627 1 1 3618 1 0 7242 15 0 0
fn=opal_timer_linux_get_cycles_sys_timer
0 204 5 2 34 0 0 0 0 0 0 0 0 0
fn=opal_timer_linux_open
0 21 2 2 6 2 0 4 1 0 2 0 0 0
fn=opal_tmp_directory
0 7 1 1 1 0 0 1 0 0 1 0 0 0
fn=opal_unsetenv
0 3443 5 5 369 23 0 355 0 0 677 13 0 0
fn=opal_util_init_sys_limits
0 23 4 4 9 1 0 7 0 0 1 1 0 0
fn=opal_util_keyval_init_buffer
0 16 1 1 2 0 0 4 0 0 0 0 0 0
fn=opal_util_keyval_parse
0 1406 10 6 312 4 0 180 6 2 497 13 0 0
fn=opal_util_keyval_parse_finalize
0 25 2 2 8 4 2 6 0 0 2 2 1 1
fn=opal_util_keyval_parse_init
0 31 2 2 10 2 0 6 1 1 3 1 1 1
fn=opal_util_keyval_save_internal_envars
0 10 2 1 4 1 0 0 0 0 2 2 0 0
fn=opal_util_keyval_yy_create_buffer
0 100 3 3 14 0 0 36 1 0 8 4 0 0
fn=opal_util_keyval_yy_delete_buffer
0 40 3 3 12 0 0 6 0 0 8 4 0 0
fn=opal_util_keyval_yy_flush_buffer
0 90 4 3 36 1 1 34 0 0 10 4 0 0
fn=opal_util_keyval_yy_switch_to_buffer
0 70 6 6 22 1 0 28 0 0 6 4 0 0
fn=opal_util_keyval_yyalloc
0 8 1 1 0 0 0 0 0 0 0 0 0 0
fn=opal_util_keyval_yyfree
0 8 0 0 0 0 0 0 0 0 0 0 0 0
fn=opal_util_keyval_yylex
0 213980 36 34 60954 86 69 8206 8 8 35742 343 124 8
fn=opal_util_keyval_yylex_destroy
0 86 6 5 26 0 0 36 0 0 8 3 0 0
fn=opal_util_keyval_yypop_buffer_state
0 16 1 1 8 0 0 0 0 0 4 0 0 0
fn=opal_util_keyval_yyrestart
0 124 4 4 44 0 0 38 0 0 10 2 0 0
fn=opal_util_keyval_yywrap
0 8 0 0 4 0 0 2 0 0 0 0 0 0
fn=opal_util_register_stackhandlers
0 306 13 13 45 8 0 45 1 1 81 19 0 0
fn=opal_value_array_construct
0 5840 16 1 1168 0 0 3504 0 0 0 0 0 0
fn=opal_value_array_destruct
0 4672 1 0 1168 97 21 0 0 0 1168 5 0 0
fn=opal_value_array_set_size
0 14983 34 2 3854 15 0 3264 0 0 1337 246 0 0
fn=opal_vasprintf
0 910 27 1 260 0 0 260 0 0 130 5 0 0
fn=opal_vsnprintf
0 64 3 1 12 0 0 14 0 0 6 2 0 0
fn=open
0 12022 217 5 2732 1 0 2420 28 2 1380 89 0 0
fn=open_memstream
0 56 4 4 11 2 0 17 1 0 2 1 0 0
fn=openat
